ID	Edate	elapsed_days	source	target	general_event_code	general_event_type_name	event_code	event_type_name	pattern	news_entry_id	full_title	X1_WOEID	X1_Type	X1_Name	X1_Centroid_latitude	X1_Centroid_longitude	X2_WOEID	X2_Type	X2_Name	X2_Centroid_latitude	X2_Centroid_longitude	X3_WOEID	X3_Type	X3_Name	X3_Centroid_latitude	X3_Centroid_longitude
691	20110911	40795	YEM	PAK	04	Diplomatic	020	Make an appeal or request	ASKS PAKISTAN TO	20110911  www_145645	Yemen asks Pakistan to extradite Bin Laden's wife.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
693	20110911	40795	YEM	PAK	04	Diplomatic	174	Make an appeal or request	EXTRADITE	20110911  www_145645	Yemen asks Pakistan to extradite Bin Laden's wife.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
709	20110913	40797	IGOUNO	YEM	04	Diplomatic	020	Make an appeal or request	CALLS YEMEN ON	20110913  arabnews_146477	UN calls on Yemen to halt attacks on civilians.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
752	20110920	40804	SAU	YEM	04	Diplomatic	020	Make an appeal or request	CALLS FOR	20110920  arabnews_150843	King calls for a stable Yemen.	23425002	Country	Yemen (Country)	15.7967	47.8507	23424938	Country	Saudi Arabia (Country)	24.2612	45.1203	1939753	Town	Riyadh; Riyadh; SA (Town)	24.6473	46.7146
787	20110929	40813	CHN	YEM	04	Diplomatic	020	Make an appeal or request	CALLS FOR	20110929  www_117607	China calls for peaceful resolution to Yemen crisis.	23425002	Country	Yemen (Country)	15.7967	47.8507	23424781	Country	China (Country)	36.8945	104.166	2151330	Town	Beijing; Beijing; CN (Town)	39.906	116.388
1261	20120128	40934	YEM	IGOGCC	04	Diplomatic	020	Make an appeal or request	URGES	20120128  www_90205	UNSC urges Yemen factions to fully implement GCC pact.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1325	20120218	40955	USA	YEM	04	Diplomatic	020	Make an appeal or request	LOOKS TO	20120218  arabnews_67389	US looks to regime figure for transition in Yemen.	23425002	Country	Yemen (Country)	15.7967	47.8507	2514815	Town	Washington; DC; US (Town)	38.8991	-77.029	99999999	NA	NA	-999	-999
1369	20120311	40977	IGOEEC	YEM	04	Diplomatic	020	Make an appeal or request	CALLS ON YEMENI DIALOGUE	20120311  www_138925	EU calls on Yemeni sides to engage in national dialogue.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
607	20110825	40778	INT	YEM	04	Diplomatic	018	Make empathetic commment	CONDOLE	20110825  www_1237	Foreign diplomats condole Yemen VP.	1939753	Town	Riyadh; Riyadh; SA (Town)	24.6473	46.7146	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
872	20111017	40831	YEM	USA	04	Diplomatic	018	Make empathetic commment	HELD SOLIDARITY	20111017  www_127756	Yemeni Americans in Michigan held a Friday of solidarity for the revolution in Yemen.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
112	20110404	40635	IGOIMF	YEM	04	Diplomatic	013	Make optimistic comment	HOPES FOR PEACEFUL??'	20110404  www_1504	IMF hopes for `peaceful??' Yemen.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
237	20110425	40656	SAU	YEM	04	Diplomatic	013	Make optimistic comment	APPRECIATES COOPERATION	20110425  arabnews_10063	Kingdom appreciates Yemen's cooperation.	23424938	Country	Saudi Arabia (Country)	24.2612	45.1203	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
322	20110514	40675	YEM	MEA	04	Diplomatic	013	Make optimistic comment	OPTIMISTIC ABOUT DEAL	20110514  www_3100	Yemen government optimistic about Gulf deal.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
628	20110830	40783	GOV	SAU	04	Diplomatic	013	Make optimistic comment	OPENS NEW HORIZONS	20110830  www_137227	President Saleh: Jeddah treaty opens new horizons in relations between Yemen and Saudi Arabia.	23425002	Country	Yemen (Country)	15.7967	47.8507	23424938	Country	Saudi Arabia (Country)	24.2612	45.1203	1939873	Town	Jeddah; Makkah; SA (Town)	21.4817	39.1829
726	20110916	40800	USA	YEM	04	Diplomatic	013	Make optimistic comment	HOPES YEMEN DEAL DONE	20110916  arabnews_148646	US hopes Yemen political deal done in one week.	23425002	Country	Yemen (Country)	15.7967	47.8507	2514815	Town	Washington; DC; US (Town)	38.8991	-77.029	23424977	Country	United States (Country)	37.1679	-95.845
900	20111027	40841	YEMOPP	IGOUNO	04	Diplomatic	013	Make optimistic comment	SAYS SECURITY COUNCIL ISSUED BETTER RESOLUTION	20111027  www_101468	Yemen opposition leader says Security Council could have never issued a better resolution.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1064	20111218	40893	IGOUNO	YEM	04	Diplomatic	013	Make optimistic comment	SAYS SITUATION PROGRESSING	20111218  www_51124	UN envoy to Yemen says political situation is progressing positively.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
448	20110624	40716	IGOUNO	YEM	04	Diplomatic	012	Make pessimistic comment	VOICES CONCERN'	20110624  english_2687	UN voices 'grave concern' about Yemen.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
615	20110826	40779	SOM	YEM	04	Diplomatic	012	Make pessimistic comment	FIGHTERS ARE AMONG REFUGEES ARRIVING IN YEMEN	20110826  www_1285	Yemen fears Somali fighters are among increasing number of refugees arriving in Yemen.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
779	20110927	40811	USAGOV	YEM	04	Diplomatic	012	Make pessimistic comment	SAYS HEARD ALL SIDES	20110927  www_155962	US Ambassador to Yemen says we have heard optimistic talks from all sides.	23424977	Country	United States (Country)	37.1679	-95.845	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999
816	20111004	40818	SAU	YEM	04	Diplomatic	012	Make pessimistic comment	WORRIED	20111004  www_120723	Saudis worried about instability in Yemen.	23425002	Country	Yemen (Country)	15.7967	47.8507	23424938	Country	Saudi Arabia (Country)	24.2612	45.1203	99999999	NA	NA	-999	-999
1125	20120107	40913	IGOUNO	YEM	04	Diplomatic	012	Make pessimistic comment	SAYS AMNESTY ILLEGAL	20120107  english_76896	UN official says Yemen amnesty may be illegal.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
125	20110405	40636	MEA	YEM	04	Diplomatic	010	Make statement	GULF TALKS TO YEMEN	20110405  www_18198	Gulf talks aim to end Yemen violence.	23425002	Country	Yemen (Country)	15.7967	47.8507	1939753	Town	Riyadh; Riyadh; SA (Town)	24.6473	46.7146	99999999	NA	NA	-999	-999
167	20110412	40643	IGOUNO	YEM	04	Diplomatic	010	Make statement	U.N. TALKS TO YEMEN	20110412  www_154	U.N. urges talks to end Yemen conflict.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
168	20110412	40643	IGOEEC	YEM	04	Diplomatic	010	Make statement	EU TALKS TO YEMEN	20110412  www_130	EU urges talks to end Yemen conflict.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
488	20110711	40733	GBRGOV	YEM	04	Diplomatic	010	Make statement	BRITISH AMBASSADOR SPEAKS ON YEMEN	20110711  www_1673	British ambassador speaks on Yemen<br>`The political process in Yemen should not just be about seats in government; it should be about dealing with the fundamental economic crisis in the country.'.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
493	20110712	40734	NLD	TARDEF	04	Diplomatic	010	Make statement	SPEAKS ABOUT POLITICS	20110712  www_1726	Netherlands Ambassador speaks about politics; culture and economy in Yemen.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
791	20110930	40814	YEMGOV	USAMED	04	Diplomatic	010	Make statement	SPEAKS TO WASHINGTON POST	20110930  www_117603	Yemen's President Ali Abdullah Saleh speaks to Washington Post.	23424938	Country	Saudi Arabia (Country)	24.2612	45.1203	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999
811	20111003	40817	IGOUNO	YEM	04	Diplomatic	010	Make statement	ADDRESS	20111003  www_120733	Security Council to address Yemen power transfer.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1162	20120114	40920	IGOUNO	YEMSANAACTY	04	Diplomatic	010	Make statement	ASSESS	20120114  www_82006	UN special envoy to Yemen arrivesin Sana'a to assess  political situation.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1201	20120116	40922	YEM	NOR	04	Diplomatic	010	Make statement	YEMEN ASSURES NORWEGIAN	20120116  www_83107	Abducted Norwegian in Yemen assures friends he is safe.	56190111	County	Marib; Ma?rib; YE (Muderiah)	15.6213	46.0092	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999
106	20110401	40632	YEM	TARDEF	04	Diplomatic	042	Make/Host a visit	ATTEND	20110401  english_14239	Thousands attend rival rallies in Yemen.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
107	20110401	40632	TARDEF	YEM	04	Diplomatic	042	Make/Host a visit	ATTEND	20110401  english_14239	Thousands attend rival rallies in Yemen.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
332	20110515	40676	DIPL	YEM	04	Diplomatic	042	Make/Host a visit	No event found	20110515  feeds_3075	Envoy Arrives as Casualties Rise in Yemen.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
338	20110517	40678	DIPL	NGOYEM	04	Diplomatic	042	Make/Host a visit	TAKES PEACE TALKS	20110517  www_100053	Yemen Dar al-Salam takes peace talks global.	24865721	Supername	Middle East (Supername)	28.9546	43.5693	2344116	Town	Istanbul; Istanbul; TR (Town)	41.0409	28.9862	23425002	Country	Yemen (Country)	15.7967	47.8507
418	20110613	40705	USAGOV	YEM	04	Diplomatic	042	Make/Host a visit	ARRIVES IN YEMEN	20110613  www_2459	FBI arrives in Yemen for investigation of palace bombing.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
419	20110613	40705	YEM	USAGOV	04	Diplomatic	042	Make/Host a visit	ARRIVES IN YEMEN	20110613  www_2459	FBI arrives in Yemen for investigation of palace bombing.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
490	20110711	40733	USAGOV	YEM	04	Diplomatic	042	Make/Host a visit	MEETS YEMEN LEADER	20110711  english_1690	US envoy meets Yemen interim leader.	23425002	Country	Yemen (Country)	15.7967	47.8507	23424938	Country	Saudi Arabia (Country)	24.2612	45.1203	99999999	NA	NA	-999	-999
609	20110825	40778	SOM	YEMTRB	04	Diplomatic	042	Make/Host a visit	ARRIVE IN YEMEN AS TROOPS AND TRIBESMEN	20110825  www_1238	Somali fighters arrive in Yemen as troops and tribesmen tighten noose on Al Qaeda.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
658	20110906	40790	YEMGOV	IGOGCC	04	Diplomatic	042	Make/Host a visit	CONVENES	20110906  www_141751	Yemen ruling party convenes to decide on GCC initiative.	23425002	Country	Yemen (Country)	15.7967	47.8507	2345117	State	Las Tunas; CU (Province)	21.0666	-77.0594	12587825	County	Gulf; FL; US (County)	29.9338	-85.2138
659	20110906	40790	YEMGOV	YEM	04	Diplomatic	042	Make/Host a visit	RETURN TO YEMEN	20110906  www_141745	Mujawar chairs cabinet after return to Yemen.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
660	20110906	40790	YEM	YEMGOV	04	Diplomatic	042	Make/Host a visit	RETURN TO YEMEN	20110906  www_141745	Mujawar chairs cabinet after return to Yemen.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
669	20110908	40792	DEU	YEM	04	Diplomatic	042	Make/Host a visit	DISPATCHES TO YEMEN	20110908  www_142530	Germany dispatches new ambassador to Yemen; France to follow.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
745	20110919	40803	IGOGCC	YEMSANAACTY	04	Diplomatic	042	Make/Host a visit	No event found	20110919  www_151591	Yemen defected army; republican guards deploy forces as GCC head arrives in Sana'a.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
855	20111013	40827	YEMGOV	IGOUNO	04	Diplomatic	042	Make/Host a visit	CONVENES	20111013  www_125875	Yemen ruling party convenes to avoid UN resolution.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
906	20111028	40842	YEMGOV	FRA	04	Diplomatic	042	Make/Host a visit	YEMEN OIL MINISTER MEETS FRENCH DIPLOMATS	20111028  www_101462	Yemen oil minister meets French; British diplomats.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
969	20111123	40868	YEMGOV	SAURIYADHCTY	04	Diplomatic	042	Make/Host a visit	ATTEND	20111123  www_113087	Yemen president in Riyadh to attend ceremony of singing power transition deal.	1939753	Town	Riyadh; Riyadh; SA (Town)	24.6473	46.7146	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
970	20111123	40868	SAURIYADHCTY	YEMGOV	04	Diplomatic	042	Make/Host a visit	ATTEND	20111123  www_113087	Yemen president in Riyadh to attend ceremony of singing power transition deal.	1939753	Town	Riyadh; Riyadh; SA (Town)	24.6473	46.7146	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
991	20111126	40871	IGOUNO	YEM	04	Diplomatic	042	Make/Host a visit	DISPATCHES TO YEMEN	20111126  www_115351	UN dispatches special delegation to Yemen.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1071	20111220	40895	YEM	SWE	04	Diplomatic	042	Make/Host a visit	TRAVELER TO YEMEN	20111220  www_52327	Swedish traveler walks from west to east of Yemen to prove Yemen is well.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1072	20111220	40895	SWE	YEM	04	Diplomatic	042	Make/Host a visit	TRAVELER TO YEMEN	20111220  www_52327	Swedish traveler walks from west to east of Yemen to prove Yemen is well.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1087	20111226	40901	YEM	IGOEEC	04	Diplomatic	042	Make/Host a visit	EU VISIT YEMEN	20111226  www_55211	EU delegates to visit Yemen.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1088	20111226	40901	IGOEEC	YEM	04	Diplomatic	042	Make/Host a visit	EU VISIT YEMEN	20111226  www_55211	EU delegates to visit Yemen.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1090	20111227	40902	USA	YEMGOV	04	Diplomatic	042	Make/Host a visit	VISIT FROM YEMEN'S SALEH	20111227  english_54579	US 'considering' visit from Yemen's Saleh.	23425002	Country	Yemen (Country)	15.7967	47.8507	23424977	Country	United States (Country)	37.1679	-95.845	23512095	Suburb	Dupont Circle; Washington; DC; US (Suburb)	38.9095	-77.0436
1091	20111227	40902	YEMGOV	USA	04	Diplomatic	042	Make/Host a visit	VISIT FROM YEMEN'S SALEH	20111227  english_54579	US 'considering' visit from Yemen's Saleh.	23425002	Country	Yemen (Country)	15.7967	47.8507	23424977	Country	United States (Country)	37.1679	-95.845	23512095	Suburb	Dupont Circle; Washington; DC; US (Suburb)	38.9095	-77.0436
1116	20120105	40911	YEMGOV	GBRGOV	04	Diplomatic	042	Make/Host a visit	MEETS DIPLOMAT	20120105  www_76827	Yemen Interior Minister meets British diplomat.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1137	20120110	40916	YEMGOV	SAU	04	Diplomatic	042	Make/Host a visit	MEETS KING	20120110  www_79545	Yemen PM meets Saudi king.	23425002	Country	Yemen (Country)	15.7967	47.8507	23424938	Country	Saudi Arabia (Country)	24.2612	45.1203	1939753	Town	Riyadh; Riyadh; SA (Town)	24.6473	46.7146
1175	20120115	40921	YEMGOV	BHR	04	Diplomatic	042	Make/Host a visit	MEETS KING	20120115  www_82525	Yemen Prime minister meets King of Bahrain.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1176	20120115	40921	YEMGOV	BHR	04	Diplomatic	042	Make/Host a visit	MEETS KING	20120115  www_82525	Yemen Prime minister meets King of Bahrain.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1252	20120123	40929	USA	YEMGOV	04	Diplomatic	042	Make/Host a visit	HEADS FOR	20120123  english_86394	Yemen's Saleh heads to US for medical care.	23425002	Country	Yemen (Country)	15.7967	47.8507	23424977	Country	United States (Country)	37.1679	-95.845	1954268	Town	Ar Raudha; Amanat Al Asimah; YE (Town)	15.4311	44.2236
1253	20120123	40929	YEMGOV	USA	04	Diplomatic	042	Make/Host a visit	HEADS FOR	20120123  english_86394	Yemen's Saleh heads to US for medical care.	23425002	Country	Yemen (Country)	15.7967	47.8507	23424977	Country	United States (Country)	37.1679	-95.845	1954268	Town	Ar Raudha; Amanat Al Asimah; YE (Town)	15.4311	44.2236
1259	20120128	40934	USA	YEMGOV	04	Diplomatic	042	Make/Host a visit	YEMEN PRESIDENT'S VISIT TO UNITED STATES	20120128  www_56527	Yemen President's  visit to the United States has other purposes than medical treatment.	23424977	Country	United States (Country)	37.1679	-95.845	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999
1260	20120128	40934	YEMGOV	USA	04	Diplomatic	042	Make/Host a visit	YEMEN PRESIDENT'S VISIT TO UNITED STATES	20120128  www_56527	Yemen President's  visit to the United States has other purposes than medical treatment.	23424977	Country	United States (Country)	37.1679	-95.845	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999
1267	20120129	40935	YEMGOV	USA	04	Diplomatic	042	Make/Host a visit	ARRIVES IN NEW YORK	20120129  www_56524	Yemen President arrives in  New York for medical treatment.	23424977	Country	United States (Country)	37.1679	-95.845	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1293	20120206	40943	YEM	GRP	04	Diplomatic	042	Make/Host a visit	MEETS PARTIES' LEADERS	20120206  www_60641	Yemen Vice President meets political parties' leaders.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1311	20120211	40948	YEM	RUSGOV	04	Diplomatic	042	Make/Host a visit	RUSSIAN PRESIDENT'S VISIT YEMEN	20120211  www_63855	Russian President's envoy to visit Yemen soon.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1312	20120211	40948	RUSGOV	YEM	04	Diplomatic	042	Make/Host a visit	RUSSIAN PRESIDENT'S VISIT YEMEN	20120211  www_63855	Russian President's envoy to visit Yemen soon.	23425002	Country	Yemen (Country)	15.7967	47.8507	23424936	Country	Russia (Country)	59.4538	108.831	99999999	NA	NA	-999	-999
1339	20120224	40961	GOV	YEMGOV	04	Diplomatic	042	Make/Host a visit	ATTEND	20120224  www_132133	Saleh to attend ceremony to install Hadi as a new president of Yemen.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1340	20120224	40961	YEMGOV	GOV	04	Diplomatic	042	Make/Host a visit	ATTEND	20120224  www_132133	Saleh to attend ceremony to install Hadi as a new president of Yemen.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1351	20120227	40964	YEMGOV	IGOUNO	04	Diplomatic	042	Make/Host a visit	RECEIVES UN ENVOY	20120227  www_132123	Yemen President Hadi receives UN envoy.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
